digit,M_connections,N_axons,T,N_positive_samples,Accuracy LR,Accuracy FF,Accuracy IF,Accuracy baseline,release probability,train_epochs,test_epochs
8,5,100,40,1024,93.04,91.17,90.25999999999999,90.25999999999999,1.0,15,3
7,5,100,30,5000,96.76,95.08,90.33,89.72,1.0,15,3
5,5,100,30,7000,93.41000000000001,91.86,91.09,91.08000000000001,1.0,1,1
4,5,100,50,5000,94.89,92.22,90.18,90.18,1.0,1,1
2,2,100,20,1024,95.7,94.64,91.75999999999999,89.68,1.0,15,3
7,5,100,100,5000,97.15,93.54,89.72,89.72,1.0,15,3
6,5,100,20,5000,97.0,94.46,90.42999999999999,90.42,1.0,15,3
7,5,100,20,5000,97.25,95.03,90.63,89.72,1.0,15,3
2,8,100,10,2048,94.72,93.00333333333334,90.91666666666667,89.68,0.5,15,3
3,10,100,30,6131,95.19,93.43,90.49000000000001,89.9,1.0,3,3
4,2,100,30,1024,94.15666666666667,91.43333333333334,90.4,90.18,0.5,15,3
4,5,100,20,256,93.43,91.47999999999999,90.63333333333333,90.18,0.5,15,3
4,5,100,10,1024,95.47,92.14,91.36,90.18,1.0,15,3
4,3,100,10,1024,95.26,92.66,91.32000000000001,90.18,1.0,15,3
8,5,100,20,7000,93.19,90.83,90.25999999999999,90.25999999999999,1.0,1,1
4,5,100,50,7000,94.98,91.96,90.18,90.18,1.0,1,1
0,5,100,60,7000,97.89999999999999,92.55,90.21000000000001,90.2,1.0,1,1
4,3,100,10,4096,95.6,92.56,91.31,90.18,1.0,15,3
2,2,100,10,4096,95.85000000000001,94.06,92.22,89.68,1.0,15,3
4,5,100,80,5000,94.92,91.03,90.18,90.18,1.0,1,1
0,5,100,20,5000,97.68,91.3,90.27,90.2,1.0,1,1
2,5,100,30,4096,95.67999999999999,95.23,91.08000000000001,89.68,1.0,15,3
9,5,100,30,5000,93.35,91.73,89.97,89.91,1.0,15,3
7,5,100,30,7000,96.65,94.26,90.14,89.72,1.0,1,1
2,5,100,20,5000,95.97,94.83,91.94,89.68,1.0,15,3
2,2,100,10,2048,94.35666666666667,92.57333333333332,91.0,89.68,0.5,15,3
4,5,100,10,16,92.53,90.47,91.21000000000001,90.18,1.0,15,3
4,5,100,30,7000,94.8,92.52,90.39,90.18,1.0,1,1
3,5,100,20,1024,94.56666666666666,91.95333333333333,90.59,89.9,0.5,15,3
0,5,100,80,5000,98.02,91.79,90.2,90.2,1.0,15,3
3,5,100,10,512,94.44333333333333,91.36999999999999,90.60666666666667,89.9,0.75,15,3
3,5,100,20,1024,95.12,92.75999999999999,90.79,89.9,1.0,15,3
2,5,100,10,1024,94.66666666666667,92.86666666666666,90.98333333333333,89.68,0.5,15,3
6,1,100,100,5000,96.74000000000001,90.42,90.42,90.42,1.0,1,1
0,2,100,100,5000,98.28,90.93,90.2,90.2,1.0,15,3
6,5,100,40,5000,97.03,95.55,90.42,90.42,1.0,15,3
2,5,100,10,32,92.05333333333333,90.55666666666666,90.59,89.68,0.5,15,3
3,5,100,50,7000,94.95,93.5,89.9,89.9,1.0,1,1
2,5,100,20,16,91.74,91.49000000000001,90.41,89.68,1.0,15,3
3,5,100,10,7000,95.39999999999999,91.81,91.16,89.9,1.0,1,1
7,5,100,30,1024,96.75,94.67999999999999,90.2,89.72,1.0,15,3
3,5,100,20,128,92.84,90.74,90.31666666666666,89.9,0.5,15,3
4,1,100,20,2048,95.43,91.43,91.07,90.18,1.0,15,3
7,5,100,30,16,90.80666666666667,90.29666666666667,89.82333333333334,89.72,0.5,15,3
4,3,100,60,2048,94.47,91.04333333333334,90.18,90.18,0.5,15,3
2,8,100,20,2048,95.02000000000001,93.77333333333333,91.18,89.68,0.5,15,3
7,1,100,10,2048,97.1,92.66,90.98,89.72,1.0,15,3
0,5,100,10,5000,97.88,91.61,90.2,90.2,1.0,15,3
6,5,100,80,5000,97.03,93.69,90.42,90.42,1.0,15,3
2,5,100,10,64,93.86,90.94,90.57,89.68,1.0,15,3
2,5,100,30,7000,95.28999999999999,94.52000000000001,91.12,89.68,1.0,1,1
0,1,100,40,5000,97.72,90.2,90.22,90.2,1.0,1,1
2,3,100,10,4096,95.88,94.01,91.91,89.68,1.0,15,3
3,1,100,10,4096,93.96333333333334,90.08,90.57666666666667,89.9,0.5,15,3
3,5,100,10,7000,95.55,91.64,90.85,89.9,1.0,1,1
4,5,100,30,2048,94.29666666666667,91.83,90.41,90.18,0.5,15,3
9,5,100,40,5000,93.10000000000001,92.5,89.92,89.91,1.0,15,3
4,5,100,30,256,93.95,91.47,90.56,90.18,1.0,15,3
2,10,100,30,4096,95.56,95.55,90.94,89.68,1.0,15,3
3,1,100,20,16,90.57333333333332,90.01,89.95666666666666,89.9,0.5,15,3
9,5,100,40,5000,92.78999999999999,92.13,89.91,89.91,1.0,15,3
6,3,100,20,512,96.13000000000001,92.70666666666668,90.42333333333333,90.42,0.75,15,3
7,5,100,80,7000,96.63000000000001,93.42,89.73,89.72,1.0,1,1
7,5,100,10,256,95.81666666666668,92.32333333333334,90.58666666666667,89.72,0.5,15,3
3,5,100,30,5000,95.3,93.32000000000001,90.49000000000001,89.9,1.0,15,3
7,5,100,30,32,94.47,90.56,89.77000000000001,89.72,1.0,15,3
7,5,100,20,128,96.15,91.44,90.66,89.72,1.0,15,3
2,5,100,40,5000,95.6,95.39,90.60000000000001,89.68,1.0,15,3
2,1,100,10,2048,95.55,92.15,91.86,89.68,1.0,15,3
0,5,100,20,7000,98.1,91.97,90.21000000000001,90.2,1.0,1,1
4,3,100,20,2048,95.09,92.36,90.98,90.18,1.0,15,3
4,5,100,20,2048,94.13333333333334,91.69333333333334,90.64,90.18,0.5,15,3
4,5,100,40,5000,95.35,93.13,90.35,90.18,1.0,15,3
3,5,100,20,512,94.38,91.70666666666666,90.45333333333333,89.9,0.5,15,3
3,2,100,10,2048,94.28,90.99333333333334,90.42,89.9,0.5,15,3
3,10,100,30,4096,95.30999999999999,93.30000000000001,90.45,89.9,1.0,15,3
7,5,100,10,7000,96.64,93.54,91.29,89.72,1.0,1,1
3,2,100,30,2048,95.48,92.13,90.44,89.9,1.0,15,3
2,5,100,50,5000,94.95,94.51,89.81,89.68,1.0,1,1
7,10,100,20,32,94.8,90.11,89.72,89.72,1.0,15,3
3,2,100,10,2048,94.26333333333334,90.69,90.41333333333334,89.9,0.5,15,3
2,1,100,10,1024,95.57,92.38,92.01,89.68,1.0,15,3
3,5,100,40,7000,95.17,93.41000000000001,89.95,89.9,1.0,1,1
2,5,100,40,1024,95.04,94.49,90.38000000000001,89.68,1.0,15,3
7,5,100,10,128,95.08333333333333,91.34,90.56,89.72,0.5,15,3
7,5,100,30,512,95.86333333333333,93.53,90.14666666666666,89.72,0.5,15,3
2,5,100,20,16,90.03,90.72666666666666,90.66666666666666,89.68,0.5,15,3
2,2,100,10,2048,94.54,92.68666666666667,91.00666666666667,89.68,0.5,15,3
4,5,100,10,1024,95.24000000000001,91.84,91.25999999999999,90.18,1.0,15,3
0,5,100,40,5000,97.96000000000001,92.86,90.25,90.2,1.0,15,3
4,5,100,50,5000,95.41,92.75,90.18,90.18,1.0,15,3
3,5,100,30,32,91.62666666666667,90.83666666666666,90.14666666666666,89.9,0.5,15,3
4,1,100,10,2048,94.01,90.53999999999999,90.77,90.18,0.5,15,3
6,5,100,40,4096,96.97,95.43,90.42,90.42,1.0,15,3
3,5,100,40,5000,95.07,93.99,90.12,89.9,1.0,15,3
3,5,100,10,32,92.93,89.9,89.91,89.9,1.0,15,3
0,1,100,20,64,96.97,90.2,90.2,90.2,1.0,15,3
2,5,100,10,128,93.75666666666666,92.00666666666667,90.95,89.68,0.5,15,3
1,5,100,40,5000,98.2,92.96,88.64999999999999,88.64999999999999,1.0,15,3
7,5,100,100,5000,97.03,93.02,89.72,89.72,1.0,15,3
4,5,100,20,5000,94.63000000000001,92.17999999999999,91.19,90.18,1.0,1,1
7,3,100,10,2048,95.93,92.45333333333333,90.60333333333334,89.72,0.5,15,3
2,5,100,30,1024,95.26,94.85,90.78,89.68,1.0,15,3
2,5,100,10,512,94.59666666666666,92.85,91.16,89.68,0.5,15,3
2,1,100,10,4096,95.86,92.83,91.78,89.68,1.0,15,3
0,5,100,40,5000,97.98,93.64,90.23,90.2,1.0,15,3
7,5,100,30,128,94.66,92.74666666666667,89.96666666666667,89.72,0.5,15,3
9,5,100,30,5000,93.13,91.64,89.94,89.91,1.0,15,3
7,2,100,20,2048,96.89,94.15,90.73,89.72,1.0,15,3
3,3,100,40,1024,95.00999999999999,93.35,90.11,89.9,1.0,15,3
2,10,100,10,4096,95.89999999999999,94.32000000000001,91.92,89.68,1.0,15,3
7,5,100,60,5000,96.78,95.1,89.72,89.72,1.0,15,3
0,2,100,40,4096,97.61999999999999,90.35333333333332,90.21666666666667,90.2,0.5,15,3
7,3,100,20,2048,96.73,94.56,90.77,89.72,1.0,15,3
5,5,100,60,7000,93.37,92.73,91.08000000000001,91.08000000000001,1.0,1,1
2,5,100,30,5000,95.7,95.07,91.06,89.68,1.0,10,3
3,5,100,30,32,92.69,89.95,89.9,89.9,1.0,15,3
9,5,100,10,5000,93.31,90.5,89.96,89.91,1.0,15,3
2,2,100,30,4096,95.08,93.07666666666667,90.57666666666667,89.68,0.5,15,3
7,5,100,10,16,93.8,90.7,90.07,89.72,1.0,15,3
0,5,100,100,7000,97.89999999999999,91.16,90.2,90.2,1.0,1,1
9,10,100,20,256,91.9,90.35,89.96,89.91,1.0,15,3
4,3,100,20,2048,95.43,93.21000000000001,91.03,90.18,1.0,15,3
5,3,100,10,1024,93.52000000000001,91.08000000000001,91.08000000000001,91.08000000000001,1.0,15,3
2,5,100,20,16,91.0,90.66,89.82,89.68,1.0,15,3
3,5,100,30,7000,95.19999999999999,93.06,90.32,89.9,1.0,1,1
7,5,100,30,128,95.89,91.53999999999999,89.86,89.72,1.0,15,3
4,5,100,30,64,92.91,90.77,90.81,90.18,1.0,15,3
3,5,100,40,5000,95.3,93.97,90.13,89.9,1.0,15,3
2,5,100,20,32,91.08333333333334,91.06333333333333,90.97666666666666,89.68,0.5,15,3
2,2,100,60,128,91.56666666666666,90.53333333333333,89.69,89.68,0.25,15,3
2,2,100,10,1024,94.78333333333333,92.81333333333333,91.21000000000001,89.68,0.5,15,3
0,1,100,20,64,93.84,90.20333333333333,90.20333333333333,90.2,0.25,15,3
4,1,100,20,1024,94.19,90.81333333333333,90.67333333333333,90.18,0.5,15,3
8,5,100,30,7000,93.01,91.2,90.27,90.25999999999999,1.0,1,1
2,2,100,30,4096,95.11666666666667,93.12333333333333,90.49000000000001,89.68,0.5,15,3
3,1,100,30,6131,95.36,90.57,90.46,89.9,1.0,3,3
2,5,100,10,64,94.13,90.53999999999999,90.91,89.68,1.0,15,3
6,5,100,20,5000,97.09,94.32000000000001,90.42,90.42,1.0,15,3
2,5,100,10,16,90.71666666666667,90.18333333333334,90.09666666666666,89.68,0.5,15,3
0,5,100,20,5000,97.99,92.30000000000001,90.23,90.2,1.0,15,3
7,5,100,40,1024,96.65,95.03,89.92,89.72,1.0,15,3
2,2,100,10,2048,95.72,93.56,92.07,89.68,1.0,15,3
3,1,100,30,1024,94.35,90.33333333333333,90.32,89.9,0.5,15,3
4,5,100,10,128,93.12,90.77666666666667,90.75333333333333,90.18,0.5,15,3
7,5,100,40,7000,96.6,95.03,89.81,89.72,1.0,1,1
3,5,100,30,1024,94.57666666666667,92.62666666666667,90.17666666666668,89.9,0.5,15,3
2,5,100,30,32,91.23,90.75666666666666,90.27666666666667,89.68,0.5,15,3
2,3,100,30,4096,95.08333333333333,93.72333333333333,90.46,89.68,0.5,15,3
9,5,100,40,7000,92.57,91.69,89.91,89.91,1.0,1,1
9,5,100,40,7000,92.77,92.30000000000001,89.91,89.91,1.0,1,1
4,5,100,20,1024,93.91000000000001,91.75999999999999,90.68,90.18,0.5,15,3
3,1,100,30,1024,95.17,90.45,90.39,89.9,1.0,15,3
3,1,100,50,1024,94.51333333333334,89.90333333333334,89.91,89.9,0.5,15,3
2,3,100,30,1024,95.35,94.5,91.03,89.68,1.0,15,3
4,5,100,10,128,93.19333333333333,90.75999999999999,90.48,90.18,0.5,15,3
8,1,100,50,5000,92.57,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
4,5,100,20,1024,95.62,92.93,91.05,90.18,1.0,15,3
9,5,100,30,5000,93.37,92.07,89.95,89.91,1.0,15,3
2,5,100,20,128,94.42,91.39,91.16,89.68,1.0,15,3
5,5,100,10,7000,93.44,91.12,91.08000000000001,91.08000000000001,1.0,1,1
3,3,100,20,1024,94.33333333333334,91.78333333333333,90.63666666666667,89.9,0.5,15,3
4,1,100,10,4096,93.74666666666667,90.82333333333334,90.82666666666667,90.18,0.5,15,3
0,5,100,30,5000,98.02,92.63,90.22,90.2,1.0,15,3
8,5,100,80,5000,93.12,91.02,90.25999999999999,90.25999999999999,1.0,15,3
3,5,100,20,16,91.29,90.69,90.51,89.9,1.0,15,3
3,5,100,50,7000,94.97,93.7,89.9,89.9,1.0,1,1
4,5,100,30,32,91.94,90.25,90.22,90.18,1.0,15,3
4,5,100,30,16,90.23666666666666,90.18333333333334,90.22333333333333,90.18,0.5,15,3
4,5,100,30,16,90.29333333333334,90.28,90.19,90.18,0.5,15,3
3,5,100,30,7000,94.91000000000001,93.14,90.69,89.9,1.0,1,1
6,5,100,20,5000,97.02,94.07,90.42,90.42,1.0,15,3
4,3,100,30,1024,94.69999999999999,92.25,90.47,90.18,1.0,15,3
3,5,100,30,1024,95.11,93.33,90.47,89.9,1.0,15,3
6,3,100,50,512,95.78999999999999,93.17999999999999,90.42,90.42,0.5,15,3
4,5,100,20,16,90.47333333333333,90.30666666666667,90.38333333333334,90.18,0.5,15,3
1,5,100,80,5000,98.17,94.89,88.64999999999999,88.64999999999999,1.0,15,3
4,2,100,30,2048,94.26,91.17,90.33333333333333,90.18,0.5,15,3
5,5,100,20,5000,94.13,91.74,91.08000000000001,91.08000000000001,1.0,15,3
2,8,100,10,4096,96.13000000000001,94.15,91.99000000000001,89.68,1.0,15,3
4,3,100,80,2048,95.33,90.96,90.18,90.18,1.0,15,3
4,5,100,40,5000,94.69999999999999,92.47999999999999,90.18,90.18,1.0,1,1
7,2,100,20,2048,96.94,93.92,90.68,89.72,1.0,15,3
2,3,100,30,4096,95.20666666666666,93.74666666666667,90.66,89.68,0.5,15,3
3,5,100,80,5000,95.54,92.7,89.9,89.9,1.0,15,3
5,5,100,60,512,92.02,91.52,91.08000000000001,91.08000000000001,0.25,15,3
3,10,100,60,128,93.78333333333333,92.55333333333333,89.90333333333334,89.9,0.75,15,3
4,5,100,30,4096,95.49,93.19,90.64999999999999,90.18,1.0,15,3
7,5,100,30,16,90.75,89.82,89.75999999999999,89.72,1.0,15,3
6,5,100,30,7000,96.74000000000001,94.19999999999999,90.44,90.42,1.0,1,1
9,5,100,20,5000,93.67999999999999,90.99000000000001,89.91,89.91,1.0,15,3
2,5,100,10,5000,95.84,94.04,92.0,89.68,1.0,15,3
0,5,100,80,5000,98.07000000000001,91.84,90.2,90.2,1.0,15,3
4,1,100,40,5000,94.96,90.42,90.18,90.18,1.0,1,1
4,1,100,10,5000,94.56,90.85,91.06,90.18,1.0,1,1
5,5,100,60,5000,93.58999999999999,92.81,91.08000000000001,91.08000000000001,1.0,15,3
0,5,100,80,7000,97.87,91.57,90.2,90.2,1.0,1,1
2,5,100,40,1024,95.13000000000001,94.39999999999999,90.42999999999999,89.68,1.0,15,3
2,5,100,20,64,92.22333333333333,91.64,91.32000000000001,89.68,0.5,15,3
4,5,100,20,1024,95.22,92.82000000000001,90.98,90.18,1.0,15,3
2,2,100,10,4096,94.62,92.68333333333332,91.07666666666667,89.68,0.5,15,3
2,1,100,50,5000,95.11,89.89,89.73,89.68,1.0,1,1
2,8,100,20,2048,95.62,94.85,91.82000000000001,89.68,1.0,15,3
2,5,100,20,2048,95.63000000000001,94.72,91.89,89.68,1.0,15,3
2,2,100,30,2048,95.16,93.16666666666666,90.65333333333334,89.68,0.5,15,3
3,5,100,30,32,90.71333333333334,90.69,89.98333333333333,89.9,0.5,15,3
5,5,100,40,1024,93.19,92.63,91.08000000000001,91.08000000000001,1.0,15,3
7,5,100,10,2048,97.04,94.06,91.03999999999999,89.72,1.0,15,3
3,1,100,40,5000,94.81,89.99000000000001,89.91,89.9,1.0,1,1
3,5,100,50,7000,95.22,93.67,89.9,89.9,1.0,1,1
6,5,100,60,7000,96.67999999999999,94.24,90.42,90.42,1.0,1,1
2,5,100,30,32,91.83,90.06,90.05,89.68,1.0,15,3
4,10,100,20,1024,95.03,92.78999999999999,90.98,90.18,1.0,15,3
6,5,100,60,7000,97.17,94.15,90.42,90.42,1.0,1,1
3,5,100,10,512,95.08,91.25999999999999,90.69,89.9,1.0,15,3
0,5,100,50,5000,97.77,93.47999999999999,90.21000000000001,90.2,1.0,1,1
0,1,100,100,5000,97.95,90.22,90.2,90.2,1.0,1,1
8,5,100,10,5000,93.43,90.62,90.25999999999999,90.25999999999999,1.0,15,3
4,1,100,10,2048,95.28999999999999,91.47,91.02,90.18,1.0,15,3
8,5,100,50,64,91.01,90.25999999999999,90.25999999999999,90.25999999999999,1.0,15,3
5,5,100,60,7000,93.26,92.65,91.08000000000001,91.08000000000001,1.0,1,1
3,5,100,50,7000,95.00999999999999,93.76,89.9,89.9,1.0,1,1
4,2,100,10,2048,95.44,92.25999999999999,91.63,90.18,1.0,15,3
3,8,100,20,2048,95.38,92.86,90.83,89.9,1.0,15,3
3,5,100,30,16,91.43,89.92999999999999,89.92999999999999,89.9,1.0,15,3
2,5,100,10,512,94.63666666666667,92.71333333333334,91.01333333333334,89.68,0.5,15,3
4,5,100,10,5000,95.64,92.95,91.3,90.18,1.0,15,3
2,5,100,10,7000,95.50999999999999,93.11,92.17999999999999,89.68,1.0,1,1
3,5,100,20,16,90.36,89.92999999999999,89.9,89.9,0.5,15,3
4,8,100,20,1024,94.02333333333334,91.56,90.72666666666666,90.18,0.5,15,3
5,5,100,50,7000,93.72,92.56,91.08000000000001,91.08000000000001,1.0,1,1
0,5,100,30,5000,98.14,93.07,90.25,90.2,1.0,15,3
3,2,100,30,2048,95.28999999999999,92.53,90.57,89.9,1.0,15,3
2,5,100,60,5000,95.30999999999999,93.97,89.68,89.68,1.0,1,1
9,5,100,10,5000,93.17,90.67,89.96,89.91,1.0,15,3
9,2,100,20,128,91.60000000000001,89.91,89.91,89.91,1.0,15,3
8,5,100,50,7000,92.72,90.97,90.25999999999999,90.25999999999999,1.0,1,1
4,8,100,10,2048,93.89666666666666,91.59,90.75,90.18,0.5,15,3
9,5,100,20,5000,93.38,90.99000000000001,89.97,89.91,1.0,15,3
3,8,100,10,1024,94.45666666666666,91.43,90.41,89.9,0.5,15,3
2,2,100,20,2048,94.86666666666666,93.21333333333334,91.24666666666667,89.68,0.5,15,3
2,1,100,60,5000,95.33,89.77000000000001,89.69,89.68,1.0,1,1
9,5,100,40,1024,92.73,92.07,89.91,89.91,1.0,15,3
2,3,100,10,256,92.9,91.14,90.05,89.68,0.25,15,3
0,5,100,30,5000,97.65,92.58999999999999,90.25999999999999,90.2,1.0,1,1
2,5,100,20,16,90.18,90.77,90.60666666666667,89.68,0.5,15,3
7,5,100,20,32,93.10666666666667,91.28333333333333,90.13,89.72,0.5,15,3
7,10,100,50,128,95.45,91.03999999999999,89.84,89.72,1.0,15,3
5,5,100,100,7000,93.28,91.82000000000001,91.08000000000001,91.08000000000001,1.0,1,1
1,5,100,100,5000,98.31,92.39,88.64999999999999,88.64999999999999,1.0,15,3
4,2,100,20,2048,95.23,92.35,91.10000000000001,90.18,1.0,15,3
7,2,100,30,2048,96.86,94.11,90.16,89.72,1.0,15,3
3,5,100,20,16,91.16666666666666,90.00666666666667,90.10000000000001,89.9,0.5,15,3
4,5,100,60,7000,94.93,91.28,90.18,90.18,1.0,1,1
3,5,100,20,32,92.97,89.9,89.9,89.9,1.0,15,3
6,3,100,10,256,96.08333333333333,91.49000000000001,90.42,90.42,0.75,15,3
2,10,100,30,5958,95.89999999999999,94.99,91.07,89.68,1.0,3,3
5,5,100,30,7000,93.62,92.0,91.08000000000001,91.08000000000001,1.0,1,1
2,2,100,10,4096,96.12,94.06,92.08,89.68,1.0,15,3
4,5,100,40,7000,94.89,92.86,90.2,90.18,1.0,1,1
0,5,100,40,5000,97.98,92.77,90.3,90.2,1.0,15,3
3,5,100,50,7000,94.96,93.34,89.9,89.9,1.0,1,1
2,5,100,30,256,93.79333333333332,93.26,90.72,89.68,0.5,15,3
0,1,100,50,128,96.87,90.22,90.2,90.2,1.0,15,3
6,5,100,30,7000,96.82,94.38,90.42,90.42,1.0,1,1
3,2,100,10,2048,94.18666666666667,90.77333333333333,90.51,89.9,0.5,15,3
2,2,100,30,1024,94.72666666666667,93.01333333333334,90.66666666666666,89.68,0.5,15,3
2,2,100,10,2048,95.64,94.03,92.12,89.68,1.0,15,3
2,5,100,60,16,89.68,89.78,89.68,89.68,0.25,15,3
2,3,100,20,2048,94.98333333333333,93.50666666666667,91.20666666666666,89.68,0.5,15,3
5,5,100,40,5000,93.66,93.06,91.08000000000001,91.08000000000001,1.0,15,3
7,5,100,30,256,95.27333333333333,93.13666666666667,90.05666666666666,89.72,0.5,15,3
9,5,100,40,1024,92.19000000000001,92.06,89.92,89.91,1.0,15,3
0,5,100,40,5000,97.99,92.73,90.24,90.2,1.0,15,3
2,2,100,20,2048,95.66,94.66,91.89,89.68,1.0,15,3
3,5,100,40,7000,95.00999999999999,93.74,90.01,89.9,1.0,1,1
2,3,100,30,2048,95.6,94.67999999999999,91.01,89.68,1.0,15,3
3,3,100,10,2048,95.52000000000001,91.66,90.97,89.9,1.0,15,3
3,5,100,20,16,91.56,89.92999999999999,89.92,89.9,1.0,15,3
7,5,100,30,1024,96.17,93.91000000000001,90.16,89.72,0.5,15,3
7,5,100,10,5000,96.96000000000001,94.13,90.89,89.72,1.0,15,3
0,10,100,10,1024,97.37,91.09,90.2,90.2,0.5,15,3
7,5,100,10,256,96.67999999999999,91.28,91.10000000000001,89.72,1.0,15,3
2,5,100,30,5958,95.25333333333333,94.21000000000001,90.64333333333333,89.68,0.5,3,3
4,3,100,20,2048,94.22,91.92,90.75999999999999,90.18,0.5,15,3
1,5,100,50,5000,98.03,93.78999999999999,88.64999999999999,88.64999999999999,1.0,15,3
7,2,100,80,128,94.45333333333333,90.86,89.72,89.72,0.5,15,3
3,2,100,20,4096,94.35333333333334,91.18666666666667,90.48,89.9,0.5,15,3
3,10,100,100,64,92.69333333333334,90.41,89.9,89.9,0.75,15,3
6,1,100,100,128,94.55666666666667,90.42,90.42,90.42,0.5,15,3
2,5,100,20,256,94.25,92.90333333333334,91.07,89.68,0.5,15,3
4,5,100,60,7000,94.93,91.60000000000001,90.19,90.18,1.0,1,1
2,5,100,20,5000,96.03,94.74000000000001,91.86,89.68,1.0,15,3
2,1,100,30,4096,95.72,91.61,91.05,89.68,1.0,15,3
3,5,100,10,7000,95.43,92.17999999999999,91.22,89.9,1.0,1,1
8,1,100,30,5000,92.67,90.25999999999999,90.25999999999999,90.25999999999999,1.0,1,1
7,5,100,80,5000,97.08,93.42,89.72,89.72,1.0,15,3
4,5,100,20,1024,95.03,92.67,91.10000000000001,90.18,1.0,15,3
2,5,100,30,16,89.98,89.95,89.68,89.68,1.0,15,3
2,2,100,30,1024,95.19999999999999,94.0,91.14,89.68,1.0,15,3
7,5,100,100,7000,96.78999999999999,93.01,89.72,89.72,1.0,1,1
7,5,100,40,1024,96.45,94.87,89.92999999999999,89.72,1.0,15,3
5,5,100,40,5000,93.12,92.15,91.08000000000001,91.08000000000001,1.0,1,1
4,1,100,30,2048,95.22,90.84,90.73,90.18,1.0,15,3
4,1,100,30,1024,95.04,91.02,90.71000000000001,90.18,1.0,15,3
3,8,100,20,2048,94.62,92.39333333333335,90.64666666666666,89.9,0.5,15,3
8,5,100,40,5000,93.03,91.49000000000001,90.25999999999999,90.25999999999999,1.0,15,3
1,5,100,60,7000,97.89,94.39,88.64999999999999,88.64999999999999,1.0,1,1
7,5,100,40,7000,96.77,95.32000000000001,89.85,89.72,1.0,1,1
3,10,100,10,2048,95.39999999999999,92.35,91.13,89.9,1.0,15,3
3,5,100,20,7000,95.12,92.53,91.11,89.9,1.0,1,1
7,10,100,40,2048,96.89999999999999,95.19,89.95,89.72,1.0,15,3
1,5,100,40,1024,97.94,92.80000000000001,88.64999999999999,88.64999999999999,1.0,15,3
0,1,100,20,5000,97.88,90.23,90.29,90.2,1.0,1,1
2,8,100,30,2048,95.61,94.97,91.14,89.68,1.0,15,3
3,8,100,30,2048,95.5,93.28,90.61,89.9,1.0,15,3
6,5,100,60,7000,96.74000000000001,94.24,90.42,90.42,1.0,1,1
3,3,100,10,1024,95.28,91.95,91.11,89.9,1.0,15,3
3,3,100,30,1024,95.12,92.69,90.58,89.9,1.0,15,3
0,5,100,80,5000,98.0,91.52,90.21000000000001,90.2,1.0,15,3
5,2,100,40,5000,94.08999999999999,91.84,91.08000000000001,91.08000000000001,1.0,15,3
0,5,100,40,5000,97.75,93.05,90.2,90.2,1.0,1,1
0,5,100,50,5000,98.14,92.96,90.22,90.2,1.0,15,3
9,5,100,80,64,90.16666666666666,90.13333333333333,89.91,89.91,0.5,15,3
3,5,100,20,512,93.97666666666666,92.04,90.41333333333334,89.9,0.5,15,3
6,5,100,50,5000,96.89,95.28,90.42,90.42,1.0,15,3
3,5,100,10,1024,95.16,91.78,90.69,89.9,1.0,15,3
5,5,100,10,5000,94.05,91.25999999999999,91.08000000000001,91.08000000000001,1.0,15,3
0,1,100,30,5000,97.61999999999999,90.22,90.36,90.2,1.0,1,1
4,5,100,40,5000,95.34,93.19,90.24,90.18,1.0,15,3
2,1,100,10,1024,94.70333333333333,91.25,91.12,89.68,0.5,15,3
7,5,100,10,7000,96.67,93.17,91.09,89.72,1.0,1,1
2,5,100,20,16,89.87666666666667,90.25333333333333,90.53333333333333,89.68,0.5,15,3
4,3,100,30,2048,94.33,91.64,90.39,90.18,0.5,15,3
4,8,100,10,2048,95.23,92.42,91.23,90.18,1.0,15,3
5,5,100,30,7000,93.46,91.81,91.08000000000001,91.08000000000001,1.0,1,1
2,3,100,20,2048,95.19333333333333,93.56666666666666,91.27666666666666,89.68,0.5,15,3
4,5,100,30,16,90.82000000000001,90.18,90.18,90.18,1.0,15,3
4,5,100,10,512,94.01333333333334,91.28333333333333,90.85,90.18,0.5,15,3
2,5,100,10,256,94.16,92.27,90.93666666666667,89.68,0.5,15,3
7,5,100,10,16,94.56,91.99000000000001,90.16999999999999,89.72,1.0,15,3
7,1,100,10,5000,96.67999999999999,91.31,91.07,89.72,1.0,1,1
0,5,100,40,5000,98.03,93.28,90.24,90.2,1.0,15,3
1,5,100,60,5000,98.22999999999999,94.55,88.64999999999999,88.64999999999999,1.0,15,3
3,5,100,30,32,92.04,89.94,89.9,89.9,1.0,15,3
5,5,100,40,1024,93.22,92.63,91.08000000000001,91.08000000000001,1.0,15,3
3,2,100,30,1024,95.1,92.54,90.55,89.9,1.0,15,3
9,5,100,50,5000,93.16,92.85,89.94,89.91,1.0,15,3
3,5,100,20,16,91.47999999999999,91.07,90.28,89.9,1.0,15,3
6,5,100,50,7000,96.61999999999999,95.08,90.42,90.42,1.0,1,1
2,3,100,20,4096,95.19666666666666,93.53,91.18,89.68,0.5,15,3
4,5,100,20,1024,93.97333333333333,91.66666666666666,90.69333333333334,90.18,0.5,15,3
6,5,100,80,5000,96.92,93.87,90.42,90.42,1.0,15,3
4,5,100,10,1024,93.81666666666668,91.33666666666667,90.73666666666666,90.18,0.5,15,3
3,5,100,50,7000,94.78,93.60000000000001,89.9,89.9,1.0,1,1
